year,Salary,PropEdu
2010.0,42487.9617264573,0.3126559091070548
2011.0,43353.621733087275,0.31706990959262893
2012.0,44210.62347814752,0.3240023569136643
2013.0,44930.52632441142,0.33302293948513395
2014.0,43893.111900502205,0.3371371372269075
2015.0,45327.24575062751,0.3468721241058044
2016.0,46118.7468805478,0.3493638957050753
2017.0,48369.72125933939,0.3529565587807783
2018.0,51373.07402522741,0.3692410337343696
2019.0,52989.76745064706,0.37311190110152315
